Event year,landslide category,landslide trigger,landslide size,fatality_count,injury_count,longitude (decimal degrees),latitude (decimal degrees)
2007,1,30,200,0,0,-79.205,-3.99
2012,2,30,300,5,0,-42.9705,-22.4115
2007,1,10,200,0,0,92.6921,24.1293
2013,2,30,200,0,0,-81.942,37.7811
2008,1,10,200,5,0,110.8667,-6.7333
2014,1,20,200,0,0,-123.4802,44.4722
2013,2,30,200,0,0,-115.5605,43.4026
2014,1,20,200,0,0,100.293,6.4123
2009,1,10,100,0,0,-90.9836,39.4052
2014,2,20,300,0,0,-116.9765,34.0548
2010,1,30,100,0,0,-116.9435,33.8071
2010,1,30,200,0,0,107.8832,-7.0643
2012,1,10,200,0,0,-0.1595,51.4942
2011,1,10,200,0,0,94.0144205,25.03561729
2008,1,10,100,0,0,-84.5657,39.1072
2011,1,30,200,0,0,12.8788,43.3166
2010,2,30,100,0,0,-117.2892,33.1466
2015,1,20,200,0,0,78.9014,30.2411
2013,1,30,200,0,0,75.1793,33.3018
2013,2,30,200,0,0,132.2294,34.9769
2011,1,30,100,0,0,121.0046,16.7221
2013,1,10,200,0,0,126.3173,6.9898
2009,2,30,200,0,0,-8.722,54.7111
2010,1,30,200,0,0,83.7843,28.2649
2010,1,30,200,5,0,104.7281,27.124
2011,1,10,200,0,0,70.6369,30.056
2014,2,10,100,0,0,-123.3589,49.9537
2013,2,10,200,0,0,18.3629,-34.0496
2010,1,30,200,0,0,-60.7428,11.2246
2013,1,30,200,0,0,94.1884,25.3833
2014,2,10,100,0,0,-104.8618,38.8416
2013,1,10,300,7,0,40.2306,37.9152
2010,1,30,200,0,0,78.7756,30.9015
2008,1,30,200,4,0,104.5333,22.8833
2016,2,30,100,0,0,1.4366,52.8792
2011,1,30,200,0,0,80.7354,7.0808
2007,1,10,100,0,0,-158.121,21.462
2011,1,30,200,0,0,-80.0595,40.448
2017,1,10,100,0,0,75.21163889,12.82402778
2015,1,20,200,0,0,91.7042,26.1666
2011,1,30,200,0,0,-73.0021,6.905
2011,1,30,300,0,0,116.6733,5.9521
2010,1,30,200,0,0,-60.7195,11.2434
2010,1,30,100,0,0,-61.6002,10.6871
2012,1,10,200,3,0,106.7157,26.6597
2015,1,30,100,0,0,-116.6468,33.098
2013,1,10,200,0,0,79.3158,30.3642
2010,1,30,200,7,0,81.4867,29.4469
2016,1,30,300,0,0,87.6909,27.4159
2015,2,10,100,0,0,-122.363,47.9896
2009,1,30,200,1,0,85.35,27.5
2015,2,10,200,0,0,-122.3152,47.9194
2011,1,30,100,0,0,85.4279,27.7165
2014,1,20,200,0,2,8.1243,43.9266
2010,1,10,200,0,0,18.6599,44.1799
2009,1,30,300,15,0,80.2098,29.5885
2015,1,10,200,5,6,85.1287,27.8569
2010,1,30,200,0,0,77.582,10.2462
2012,1,30,200,0,0,125.01,10.71
2013,1,10,300,0,0,106.7087,-6.6234
2009,1,30,200,1,0,80.5792,29.3083
2015,1,30,200,0,0,-79.6336,8.9496
2015,1,20,100,0,0,28.0851,-25.8451
2009,1,10,100,0,0,-96.9854,32.5383
2010,1,30,200,0,0,108.4489,15.0376
2010,2,10,200,18,0,126.6609,-3.644
2010,1,30,200,0,0,86.74,26.97
2013,1,20,200,10,0,-13.2376,8.4889
2013,2,30,200,0,0,-115.5397,43.3575
2011,2,30,200,0,0,-84.5609,39.0973
2015,2,30,100,0,0,153.0551,-26.6913
2010,1,30,200,0,0,9.9381,44.0928
2013,2,30,200,0,0,-110.1938,42.2872
2011,1,30,100,0,0,-122.7513,44.081
2010,2,30,100,0,0,-73.9141,40.904
2014,2,30,200,0,0,-93.8473,44.594
2014,1,30,200,0,0,-1.2827,50.9115
2012,2,10,200,0,0,-123.617,44.5694
2007,1,10,200,2,0,77.1236,11.2777
2008,1,10,200,6,0,123.8436,7.8953
2010,1,30,200,0,0,26.5736,42.175
2011,1,30,200,1,0,76.5289,9.5988
2007,1,10,200,0,0,-121.895,45.6993
2013,1,30,200,0,0,100.2743,5.4661
2010,1,30,200,1,0,140.5146,-2.516
2010,1,30,200,0,0,-86.992,35.9862
2014,2,20,200,0,0,-93.2365,44.9683
2013,1,30,200,0,0,78.5306,30.7394
2012,1,30,200,2,0,123.9075,10.3968
2011,1,30,200,3,0,15.4337,38.1944
2008,1,30,200,0,0,116.3816,1.3542
2016,1,20,200,0,1,94.1383,25.48
2015,1,10,200,0,0,-84.0879,9.9574
2010,1,30,200,0,0,120.704,23.8314
2008,2,10,100,0,0,-91.6396,44.0344
2011,1,10,200,0,0,9.2572,46.0161
2011,2,30,200,0,0,-121.0386,39.1265
2013,1,30,200,0,0,-60.7582,11.2084
2010,1,30,200,0,0,-43.103,-22.878
2010,2,30,200,0,0,-117.7349,33.7465
2015,1,20,200,0,0,74.5915,34.0096
2013,1,20,200,4,1,103.1612,22.7559
2011,1,30,200,4,0,75.4325,33.1289
2008,1,30,200,5,0,80.67774011,29.11803174
2015,1,20,100,0,0,-80.6534,40.2278
2014,1,20,200,0,0,-84.79,12.3476
2010,2,30,100,0,0,-71.9691,44.1473
2013,1,10,200,0,0,94.1139,25.6269
2016,1,10,100,0,0,-121.1358,38.8758
2014,1,10,200,0,0,-74.4678,45.9111
2010,1,30,200,0,0,-117.805,34.0679
2013,2,10,100,0,0,-111.8509,40.4074
2010,1,30,100,0,0,-83.6643,35.6733
2015,1,20,200,5,0,92.9974,24.7979
2007,1,30,200,0,0,-0.154356568,51.28876789
2011,1,20,200,1,0,13.435,54.6801
2010,1,30,200,0,0,45.0619,40.7944
2009,1,30,200,4,0,88.363,26.7914
2015,1,20,200,0,0,78.3299,30.9085
2011,1,30,200,0,0,79.9298,29.607
2010,1,30,200,0,0,103.9155,22.4179
2015,1,20,200,0,0,74.0357,34.0796
2012,1,10,300,3,0,35.56563507,0.770919162
2013,2,10,100,0,0,-81.3408,35.7244
2010,1,30,200,0,0,102.4206,-3.6945
2010,2,30,200,0,0,-120.9276,39.1312
2008,1,30,300,0,0,103.49,31.07
2008,2,10,100,0,0,-117.8532,50.3162
2014,1,10,100,0,0,91.7082,26.1044
2010,1,30,200,0,0,76.9576,30.8741
2008,1,10,200,7,0,-76.1311,-9.2114
2015,1,20,100,0,0,-97.2405,32.6791
2008,1,10,100,2,0,121.0922,14.6394
2015,1,10,100,0,0,-6.2546,55.2115
2014,2,30,100,0,0,-113.9251,46.8875
2013,1,30,200,0,0,-111.6788,40.5765
2017,1,20,200,0,0,77.08971658,9.751185639
2009,1,30,100,0,0,-123.0626,47.4997
2015,1,30,100,7,3,99.2454,1.3994
2011,1,30,200,0,0,34.3082,1.4394
2008,1,10,200,3,0,105.9,20.5667
2015,1,20,100,0,0,-80.5741,40.21
2010,1,30,200,2,0,-66.9431,10.4669
2011,1,30,100,0,0,-122.521,37.8695
2012,1,10,200,0,0,-70.6871,19.7827
2013,1,30,100,0,0,176.257,-40.1119
2010,1,30,200,0,0,-0.2072,5.8215
2011,2,30,200,0,0,-84.8703,38.1684
2008,1,10,200,0,0,-4.2571,55.8657
2010,2,30,200,3,0,-72.4577,18.4468
2016,1,10,200,6,0,109.6666,-7.4001
2010,2,30,100,0,0,-83.3732,37.1609
2016,1,10,200,0,0,-80.0813,40.4372
2010,1,30,200,0,0,78.2844,31.5699
2015,1,30,200,1,0,88.167,26.9978
2014,1,10,100,0,0,69.5546,35.3047
2015,1,20,200,0,0,-88.7731,14.7698
2014,1,20,200,0,0,-84.7928,12.3484
2011,1,10,200,0,0,-74.5007,40.6383
2011,1,30,200,3,0,82.1707,28.8687
2009,1,30,200,0,0,75.8289,11.4477
2013,2,10,100,0,0,-75.9324,42.1144
2011,1,10,200,0,0,88.3372,26.8545
2012,2,30,200,3,0,-73.8721,-15.746
2008,1,30,200,26,0,80.9,28.833
2015,1,20,100,0,0,-117.8098,34.3618
2015,1,10,100,0,0,-104.8538,38.8117
2014,1,30,200,13,2,136.3632,-3.814
2010,1,30,200,0,0,-84.1762,9.9108
2013,2,10,200,0,0,-91.5322,41.6737
2012,2,30,200,0,0,103.8764,31.3161
2012,2,30,100,0,0,-84.3918,37.7922
2016,2,30,100,1,0,8.9745,46.8598
2010,2,10,200,0,0,-91.28401244,40.63499096
2015,1,20,100,0,0,74.5594,34.1327
2010,1,30,200,0,0,-79.6961,9.2332
2010,1,30,200,0,0,44.706,41.8393
2015,1,30,100,0,0,101.7805,3.1425
2014,2,10,100,0,0,-122.4614,37.8893
2007,1,10,100,0,0,-82.5186,37.4814
2016,2,10,100,0,0,174.735459,-41.335096
2009,2,30,300,28,0,15.5445,38.196
2011,1,30,300,10,0,79.0193,30.0667
2011,1,30,100,0,0,119.7975,29.1935
2013,1,10,200,0,0,-122.7756,48.9511
2013,1,10,100,0,0,98.3138,7.8347
2010,1,30,200,0,0,-43.0252,-22.9631
2014,1,10,200,3,2,-89.4691,14.0007
2015,1,30,100,0,0,-82.8014,8.833
2013,1,10,200,0,0,94.9731,26.4205
2011,2,30,100,0,0,-122.357,37.3931
2015,1,20,100,0,0,-81.1495,39.4396
2014,2,20,300,151,0,73.6873,19.162
2009,1,10,200,0,0,124.5335,7.1904
2010,2,30,200,0,0,-74.9185,8.5612
2011,1,30,200,0,0,93.6885,27.1034
2011,1,30,200,0,0,80.8147,7.6447
2010,1,10,200,0,0,22.7941,44.6163
2011,1,30,200,0,0,123.8332,10.2443
2011,1,30,200,0,0,93.0153,27.4888
2010,2,30,200,0,0,130.3342,33.4942
2011,1,30,200,0,0,-61.4954,10.6487
2010,1,30,200,0,0,73.4245,36.3044
2015,1,20,100,1,1,74.9781,33.8911
2013,1,10,100,0,0,152.9012,-25.4003
2010,1,30,200,2,0,76.7705,9.8678
2011,1,30,200,1,0,123.478,10.597
2013,1,30,200,0,0,-109.7873,47.6816
2014,1,30,100,0,0,80.7651,29.2983
2015,1,10,200,0,0,94.1434,23.899
2014,2,30,300,0,0,-118.5585,34.6218
2011,1,30,200,0,0,34.3317,1.01
2015,1,10,200,1,0,-89.7321,15.5779
2010,1,30,200,0,0,106.8002,-6.6006
2010,1,30,100,0,0,-123.426,48.0364
2015,1,10,200,0,0,-90.5352,14.6429
2014,1,30,200,0,0,9.0563,44.3804
2007,1,30,100,0,0,-122.7066,45.5259
2010,1,30,300,0,0,77.5101,34.208
2010,1,30,200,0,0,178.4448,-18.1284
2013,2,30,200,0,0,-110.732,45.0432
2015,1,20,200,0,0,125.2242,7.0225
2013,1,10,200,0,0,168.2362,-16.4724
2008,1,10,200,1,0,-116.9016,32.5755
2010,1,30,200,0,0,-43.1109,-22.9149
2016,2,30,200,0,0,72.3313,41.4873
2010,1,30,300,0,0,70.42777802,37.55914605
2013,1,20,200,0,0,-92.979,18.1563
2011,1,30,200,0,0,125.0546,10.6593
2015,1,30,200,0,0,-121.5477,52.6118
2011,1,30,200,0,0,124.9789,10.509
2013,1,10,200,0,0,-81.9312,37.8024
2008,1,10,200,0,0,77.193,31.2077
2015,1,20,200,0,0,115.2203,5.3149
2014,1,40,300,0,0,77.4702,31.8246
2011,1,30,100,0,0,103.7368,31.5771
2009,1,30,200,0,0,83.1792,28.25
2016,1,30,200,5,8,74.9455,33.0068
2013,1,10,200,3,2,95.1645,28.1193
2010,1,30,200,5,0,34.3554,1.0195
2011,1,30,100,0,0,-111.8191,40.9108
2010,1,30,200,0,0,77.2195,32.3109
2008,1,10,200,11,0,125.4357,12.0478
2012,1,30,300,11,0,88.0499,26.8016
2015,1,20,200,0,0,93.3729,25.1019
2010,1,30,200,0,0,75.17707406,33.27140108
2013,1,30,200,2,0,98.5022,3.1918
2012,1,10,200,0,0,106.742,-6.8255
2015,1,30,100,0,0,75.7702,33.2706
2011,1,10,200,0,0,-120.4339,48.3626
2011,2,10,200,0,0,6.5483,60.0613
2012,1,30,300,31,0,91.8252,22.3312
2015,1,20,300,0,0,74.7959,33.7099
2013,1,20,200,1,1,120.9839,13.8217
2015,1,30,200,1,0,72.8276,19.4662
2008,1,30,200,0,0,10.416,5.483
2013,1,30,200,0,0,-115.2846,43.8161
2011,2,30,200,0,0,-80.1708,39.4896
2016,1,20,200,0,0,121.7755,24.3504
2013,1,30,200,0,0,77.5947,10.9628
2013,1,10,200,0,0,-81.4311,36.2204
2008,2,10,100,0,0,144.35,-38.1583
2012,1,30,200,0,0,106.2522,-6.5644
2012,1,30,200,2,0,-2.9034,50.7386
2008,1,10,100,0,0,173.7463,-35.047
2006,2,30,200,0,0,-122.7007,47.0708
2008,1,30,200,0,0,-61.4578,10.7603
2011,1,10,100,0,0,88.4658,27.1141
2007,1,10,200,0,0,87.2758,26.4596
2011,1,30,100,0,0,-122.7038482,45.68819748
2015,1,10,200,0,0,-81.6026,38.3686
2014,2,30,300,4,0,-65.948,-19.366
2010,1,30,200,4,0,109.0381,31.0595
2010,1,30,200,6,0,92.19530189,21.23704301
2008,2,30,200,0,0,-107.87,37.25
2011,1,10,200,0,0,-106.9249,44.7448
2010,1,30,200,0,0,88.559,27.3773
2011,1,10,300,0,0,-112.9821,37.6536
2015,1,20,200,0,0,94.1051,25.6278
2010,2,30,200,3,0,-79.6671,0.9374
2011,1,30,200,0,0,-122.3871,44.4006
2013,1,10,300,0,0,107.474,-6.9373
2013,2,30,200,0,0,-151.4688,59.6639
2015,2,10,200,0,0,-82.4895,37.9176
2013,2,30,100,0,0,-111.7078,40.4445
2014,1,20,100,9,0,83.2935,28.0872
2010,1,30,200,0,0,78.0767,30.4326
2008,1,10,200,0,0,86.37,27.09
2013,1,10,200,0,0,-83.316,36.8502
2016,1,30,200,4,8,81.5714,29.158
2008,1,30,200,4,0,104.95,22.78
2007,1,30,200,0,0,71.611,36.727
2015,1,30,200,4,7,8.9095,42.3749
2011,1,30,200,0,0,-122.5514,47.2543
2011,1,30,200,1,0,123.8804,10.316
2013,1,30,200,2,1,-51.3442,-29.4878
2013,2,30,200,0,0,-107.1995,39.0715
2010,1,30,100,0,0,-119.4511,36.9604
2009,2,30,200,0,0,-63.8,-22.52
2011,2,30,100,0,0,-84.6621,39.12
2010,2,30,100,0,0,-122.1264,37.3595
2009,1,30,200,0,0,-76.6643,-11.9009
2013,1,10,100,0,0,18.377,-33.9595
2010,1,30,200,0,0,146.9226,-36.7109
2015,1,10,100,0,0,-87.23175652,39.88211093
2012,1,30,200,0,0,-113.7188,48.7195
2009,1,30,100,0,0,175.1498,-41.0875
2010,1,30,200,0,0,-82.9667,37.7806
2016,1,10,300,3,0,134.0157,-1.2239
2010,1,30,200,0,0,103.9768,32.8391
2011,1,30,200,0,0,78.4399,30.7333
2010,1,30,200,0,0,92.7141905,23.74182634
2010,1,30,200,0,0,45.334,41.7323
2014,2,30,200,3,0,91.7174,23.0137
2010,2,30,100,0,0,-118.2208,34.2413
2015,1,20,100,0,0,24.7502,42.1436
2010,2,30,200,1,0,-43.0398,-22.6567
2012,1,30,200,,2,-0.931903558,53.30801118
2013,1,10,200,0,0,-81.9243,36.0748
2010,1,30,200,1,0,37.051,-0.7133
2016,1,10,100,0,0,-60.969451,13.901105
2010,2,30,200,0,0,-79.9367,43.2453
2008,1,10,200,0,0,75.247,33.245
2010,2,30,200,3,0,-86.2998,12.042
2015,1,20,100,0,0,130.6507,32.664
2011,1,10,200,0,0,-102.7912,47.4074
2008,1,30,200,0,0,30.458,40.69
2010,1,30,100,0,0,-9.7083,53.6057
2014,2,10,100,0,0,-106.1009,38.4316
2014,2,20,100,0,0,98.6937,9.9077
2015,2,10,100,0,0,-122.3631,47.9897
2013,1,30,200,0,0,88.7628,27.3765
2007,1,10,200,10,0,102.9955,29.9932
2014,2,30,200,0,0,-122.3039,47.9459
2016,2,30,200,9,12,-46.7392,-23.2789
2009,1,30,300,12,0,80.675,29.2833
2015,1,10,100,0,0,-76.9429,18.0918
2008,2,30,100,0,0,-119.22,53.03
2009,2,30,200,6,0,-46.71737124,-23.42446618
2012,1,30,200,3,0,81.31,29.3588
2011,2,30,200,0,0,-91.3955,40.3722
2011,1,30,100,0,0,-87.4745,36.0562
2011,2,10,100,0,0,-79.6673,40.5243
2016,1,30,200,0,0,99.2853,18.7723
2012,1,10,200,0,0,-121.9451,37.6178
2011,2,30,100,0,0,-80.3194,40.0205
2011,1,30,200,0,0,76.9371,9.4237
2010,2,30,100,0,0,-117.2599,34.0775
2011,2,30,200,0,0,-123.6748,45.4842
2010,2,30,200,0,0,-66.5806,10.6144
2010,1,30,200,0,0,94.9152,26.222
2007,1,10,200,5,0,150.4476,-10.3038
2010,1,30,200,0,0,-43.6897,-22.5527
2013,1,20,200,0,0,94.5163,26.0137
2013,1,10,200,0,0,-2.0371,37.356
2014,1,10,100,0,0,73.1822,18.5158
2010,1,30,200,0,0,45.6449,40.5494
2014,1,20,200,0,0,73.703,24.1965
2010,1,30,200,4,0,45.6886,40.9959
2016,1,30,300,15,50,30.0355,0.6301
2008,1,10,200,0,0,121.045,16.95
2015,1,10,100,0,0,22.0726,43.3215
2014,1,20,100,3,0,91.7645,26.1407
2011,1,30,200,0,0,123.2617,10.4524
2010,1,30,200,2,0,33.6051,44.9688
2011,1,10,200,3,0,93.117,24.808
2007,2,10,200,0,0,-155.8801,19.4272
2010,2,30,200,0,0,-79.9773,40.4507
2015,2,10,100,0,0,-84.1841,10.06
2013,1,30,200,9,0,-96.8005,19.8413
2010,1,30,200,0,0,108.6989,31.9111
2007,1,10,100,0,0,-123.8203,46.1836
2007,1,10,200,40,0,73.494,33.5708
2008,1,30,200,2,0,74.6326,33.6549
2013,1,10,200,2,0,112.3735,28.5833
2016,2,30,200,0,0,-108.012,37.9933
2010,1,30,200,0,0,-82.5309,38.6331
2011,2,30,100,0,0,-122.4749,37.9002
2009,2,30,200,2,0,-46.4273239,-23.6419326
2008,1,30,200,0,0,120.280149,-8.773461589
2015,1,10,200,0,0,-86.0418,12.5769
2012,1,30,200,0,0,85.2254,27.5684
2009,1,30,200,0,0,-170.5825,-14.2781
2010,1,30,200,12,0,110.9949,22.9183
2012,1,30,200,0,0,-75.3733,43.3982
2015,2,10,200,0,0,-121.225,47.717
2011,1,30,300,50,0,-43.0787,-22.3838
2015,1,30,200,0,0,93.017,23.6866
2007,1,10,300,0,0,34.75,0.2833
2007,1,10,300,27,0,98.4667,25.0333
2013,2,30,200,0,0,-105.3546,40.6875
2011,1,10,300,0,0,146.196,-38.551
2011,1,30,200,0,0,79.5566,30.6521
2010,1,30,200,1,0,132.4553,34.3852
2009,1,30,200,1,0,88.40011959,26.74452462
2009,1,30,200,0,0,88.4575,27.1344
2015,1,30,200,3,0,88.2746,25.4243
2014,1,10,100,2,1,101.3947,4.4982
2008,2,30,200,7,0,-43.9333,-19.9167
2008,1,30,200,0,0,96.0444,5.2519
2013,2,10,100,0,0,-111.7377,40.4905
2016,1,10,200,0,0,-123.3792,38.6498
2015,1,30,200,4,0,90.215,25.5114
2012,1,30,200,0,0,-122.6123,42.1331
2013,1,10,200,0,0,-82.6957,35.8568
2011,1,30,200,0,0,-78.0609,0.8479
2011,1,30,100,0,0,-79.8024,40.5813
2015,1,10,100,0,0,123.8842,10.3607
2013,2,30,200,5,3,140.7185,39.7573
2012,1,30,200,0,0,104.5178,25.9548
2014,1,20,200,1,0,83.5004,28.1296
2007,1,10,200,6,0,83.0833,27.9167
2016,1,30,200,0,0,175.1538,-37.5825
2011,1,30,100,0,0,-123.8772,44.0428
2015,2,10,200,0,0,-81.7889,37.4076
2010,1,30,200,0,0,94.1072,25.6623
2016,1,20,200,2,2,91.3681,25.9611
2013,1,30,200,0,0,170.5957,-45.8243
2015,1,30,200,12,0,73.1742,17.5861
2010,2,30,200,0,0,93.9161,24.7339
2007,1,10,200,0,0,-60.6312,11.2965
2011,2,30,200,0,0,-81.5949,36.0378
2013,1,30,200,2,0,78.3449,30.6014
2012,1,30,300,4,0,76.635,10.0604
2015,1,30,200,0,0,72.3661,34.9926
2011,1,30,200,0,0,-122.2363,37.9958
2011,2,30,200,3,0,124.9168,6.0522
2016,2,30,200,0,0,73.3043,40.2598
2011,1,30,300,17,0,91.8161,22.344
2016,1,10,200,0,0,120.2683,14.8435
2014,1,30,300,9,0,82.3018,27.9911
2015,1,20,100,0,0,-79.7811,-4.3313
2013,1,30,200,0,0,122.2342,10.715
2011,2,10,100,0,0,-122.7576,49.0022
2011,1,30,200,0,0,153.277,-28.6604
2015,2,20,200,0,0,-105.4304,36.7069
2012,1,30,200,0,0,125.6278,7.6195
2014,1,30,200,3,0,82.4696,28.3921
2008,1,10,200,0,0,97.938,16.624
2007,1,10,100,0,0,-0.4367,51.3681
2010,2,30,200,0,0,-121.4089,47.7307
2010,1,30,200,0,0,91.7665,26.1978
2011,2,10,100,0,0,-73.9227,40.8826
2010,1,30,200,0,0,115.113,-8.1578
2008,1,30,300,0,0,75.452,13.986
2015,1,20,200,0,0,94.3551,24.819
2011,2,30,200,2,0,-72.9835,7.2022
2007,1,10,200,0,0,83.4833,27.8667
2013,2,10,200,0,0,-81.6171,38.4006
2014,1,20,100,0,0,-74.3311,45.9656
2012,1,30,200,7,0,84.227,27.9526
2010,1,30,200,4,0,-75.9712,5.1749
2010,1,30,200,0,0,83.6032,28.2653
2011,2,30,300,13,0,105.6828853,34.5443447
2011,1,30,200,0,0,79.2293,30.4749
2011,1,10,200,0,0,78.1723,29.9121
2015,1,20,300,0,0,84.8942,28.266
2015,2,20,100,7,3,92.1991,21.7773
2011,1,30,200,1,0,118.1018,5.8404
2017,1,10,100,0,0,-80.75848389,40.0945423
2011,1,30,100,0,0,-82.4261,38.4072
2016,1,30,200,0,0,101.756,3.1082
2017,1,20,100,0,0,91.77306002,26.19037705
2008,1,30,200,3,0,109.48,30.28
2015,1,10,300,0,0,-104.8318,38.7612
2010,1,30,200,0,0,37.1285,-0.4814
2014,2,10,100,0,0,-122.3941,47.803
2015,1,10,200,0,0,-122.3633,47.488
2015,1,20,200,4,2,92.2121,25.463
2015,1,30,200,0,0,18.8587,42.3153
2011,1,30,200,0,0,35.5673,1.5928
2015,2,30,100,0,0,-118.4688,35.1433
2010,1,30,200,5,0,87.6667,27.35
2015,1,30,200,0,0,-108.164,43.5009
2010,1,30,200,0,0,-61.5592,10.7335
2015,1,20,200,0,0,94.4759,24.9111
2012,1,30,200,0,0,-4.8814,56.2451
2011,1,30,200,0,0,73.9551,15.7067
2014,1,10,300,0,0,109.7303,-7.3674
2013,1,20,200,0,0,123.8815,10.3504
2009,1,10,200,0,0,34.8149,30.6207
2012,1,30,200,0,0,107.4326,12.1639
2013,1,30,200,2,0,169.3808,-44.0582
2016,1,10,200,0,1,94.413,29.8246
2015,1,30,100,0,0,130.6279,32.6443
2015,1,20,100,1,0,-124.1288,44.029
2010,1,30,100,0,0,-80.0383,40.4327
2012,1,30,200,0,0,95.2253,27.8458
2012,1,30,200,0,0,177.3814,-18.0873
2013,2,10,200,0,0,116.2824,6.0581
2014,1,30,200,5,3,97.0235,20.7844
2011,1,30,100,0,0,-83.4998,35.7108
2014,1,10,200,7,0,83.2934,28.0816
2010,1,10,200,0,0,83.77762394,27.88159864
2011,2,30,100,0,0,99.0616,9.8907
2008,1,30,200,0,0,75.21320384,33.33280503
2013,1,10,200,0,0,101.8343,19.3074
2013,2,30,200,0,0,-120.5933,47.6388
2011,1,30,200,0,0,-122.5437,45.331
2015,1,10,200,0,0,-90.5289,14.5337
2011,1,30,200,0,0,116.5742,5.984
2015,2,30,200,0,0,-118.8962,34.8813
2011,1,30,200,1,0,126.1489178,7.824426765
2010,1,30,200,1,0,72.8974,19.0997
2011,1,30,100,0,0,-122.8644,49.0535
2010,2,30,100,0,0,-117.0873,32.7708
2010,1,30,200,0,0,121.0495,18.4149
2012,1,10,200,0,0,101.7777,2.9346
2013,1,10,200,0,0,-8.2594,41.4497
2014,1,30,300,2,0,-64.2333,-22.2832
2009,1,30,200,2,0,86.0868,27.3667
2010,1,30,200,0,0,106.6332,30.4559
2010,1,30,200,0,0,91.7599,23.8986
2007,1,10,200,3,0,-79.7569,40.3875
2010,1,30,200,0,0,46.0089,40.5531
2010,1,30,200,0,0,77.1179,31.944
2012,1,10,200,0,0,101.7444,3.1623
2013,2,10,200,0,0,-82.3746,35.4462
2013,2,10,200,0,0,-120.8603,46.8189
2012,1,30,200,0,0,126.1579,7.257
2009,2,30,200,4,0,-43.1856,-22.4912
2014,1,10,200,10,10,44.7,42.083
2011,1,30,200,0,0,108.7301,14.743
2014,1,10,200,3,0,82.68,28.0054
2014,1,30,300,14,0,-66.532,-17.2353
2016,2,30,200,0,0,71.5777,40.0205
2014,1,30,200,5,0,74.8288,33.1253
2013,1,10,200,1,0,119.4211,30.8796
2016,1,20,200,0,0,74.839,33.0716
2014,1,10,100,0,0,74.0241,34.0893
2012,1,10,200,0,0,-116.8792,50.0804
2011,1,10,200,5,0,124.9736,11.2529
2010,1,30,200,0,0,93.8673,25.5265
2010,1,20,200,0,0,84.69570744,27.80766085
2007,1,10,200,0,0,80.4119,6.1454
2016,2,20,300,0,0,39.4476,43.9701
2013,1,10,300,0,0,-40.949,-19.5378
2006,2,20,200,0,0,-124.1207,44.1029
2011,1,10,200,0,0,-122.5949,48.0414
2011,2,30,100,0,0,-119.6615,34.4399
2013,1,30,200,0,0,78.9228,30.2524
2008,1,10,200,9,0,-43.1314,-22.3758
2008,2,30,200,0,0,7.6639,44.6467
2010,1,30,100,0,0,136.8448,-4.4585
2013,2,30,200,0,0,-104.8474,38.7439
2015,2,30,100,0,0,-122.32,47.9144
2017,1,10,100,0,0,-117.4693413,51.41495704
2014,1,30,100,0,0,-4.7891,50.2722
2013,1,30,200,0,0,-111.7272,42.2322
2010,1,30,200,1,0,121.8726,17.686
2007,2,10,200,0,0,-2.0885,60.1346
2010,1,30,100,0,0,-83.6417,34.1538
2013,1,30,200,2,0,140.7156,-2.5559
2014,1,30,200,7,0,-84.5919,14.0256
2007,1,10,200,30,0,118.8947,-2.6857
2009,1,10,100,0,0,-91.1811,43.0421
2011,1,30,300,20,0,-75.3723,5.0343
2010,1,30,200,0,0,77.1495,32.0987
2013,1,20,200,1,3,125.5901,9.2087
2013,1,10,200,1,0,-4.4558,50.3625
2014,1,30,100,0,0,167.6337,-46.7748
2010,2,30,200,0,0,100.3387,-0.4834
2015,1,10,200,0,0,80.2119,12.9746
2011,1,30,200,0,0,78.7753,30.15
2012,1,30,200,0,0,120.8209,16.9945
2015,1,20,200,4,0,75.5469,33.1445
2015,1,20,200,2,0,91.8717,26.1062
2011,1,30,100,0,0,-122.2487,47.4825
2011,2,30,200,0,0,-122.2667,47.2537
2016,1,10,100,0,0,123.823355,10.310885
2014,1,10,100,0,0,170.509,-45.8618
2014,1,30,100,0,1,-124.4677,49.3507
2010,1,30,200,0,0,78.623,30.796
2015,1,10,200,0,0,-87.2507,14.1105
2008,1,30,200,0,0,120.925,1.3314
2012,1,30,300,0,0,36.8304,-1.1747
2010,2,30,200,2,0,-72.4111,18.5202
2012,2,30,100,0,0,-121.9776,37.0943
2013,1,10,200,0,0,-84.5319,39.1267
2016,2,30,200,0,0,-119.9177,47.8885
2010,1,30,200,0,0,74.88548779,12.89163444
2010,1,30,200,0,0,-42.4916,-22.937
2010,1,30,200,0,0,-122.6051,47.5812
2008,1,10,200,2,0,114.0519,22.3682
2013,1,30,200,0,0,123.8896,10.3286
2016,2,10,100,0,0,-76.3994,18.0502
2011,1,30,200,0,0,-117.0005,33.1817
2009,2,10,200,0,0,-122.3881,47.5944
2010,1,30,100,0,0,-122.4446,48.6223
2015,2,30,100,0,0,-122.5846,42.1397
2011,1,10,100,0,0,-80.1376,40.5196
2010,1,30,200,5,0,111.2884,23.4231
2010,2,30,100,0,0,-82.7308,35.1812
2011,2,30,200,4,0,125.0439,6.4824
2013,1,10,200,0,0,172.9486,-41.0387
2011,2,10,200,0,0,98.4579,27.7783
